DateTime,Concentration,Diff,SgnDiff,SgnDiff1,SgnDiff2,SgnDiff3,Year,Month,DayWeek,Hour,Outlier,IsOutDiff,Concentration_Imput2,IndexLastMiss
2020-02-18 06:00:00,2.6,0.20000000000000018,1.0,1.0,1.0,-1.0,2020,Feb,Tue,6,0,0,2.6,0
2020-02-18 07:00:00,2.7,0.10000000000000009,1.0,-1.0,-1.0,1.0,2020,Feb,Tue,7,0,0,2.7,0
2020-02-18 08:00:00,2.2,-0.5,-1.0,1.0,-1.0,-1.0,2020,Feb,Tue,8,0,0,2.2,0
2020-02-18 09:00:00,3.5,1.2999999999999998,1.0,1.0,-1.0,1.0,2020,Feb,Tue,9,0,0,3.5,0
2020-02-18 10:00:00,3.3,-0.20000000000000018,-1.0,1.0,1.0,1.0,2020,Feb,Tue,10,0,0,3.3,0
2020-02-18 11:00:00,4.0,0.7000000000000002,1.0,-1.0,1.0,-1.0,2020,Feb,Tue,11,0,0,4.0,0
2020-02-18 12:00:00,5.6,1.5999999999999996,1.0,-1.0,1.0,1.0,2020,Feb,Tue,12,0,0,5.6,0
2020-02-18 13:00:00,5.1,-0.5,-1.0,-1.0,1.0,1.0,2020,Feb,Tue,13,0,0,5.1,0
2020-02-18 14:00:00,4.4,-0.6999999999999993,-1.0,-1.0,-1.0,-1.0,2020,Feb,Tue,14,0,0,4.4,0
2020-02-18 15:00:00,4.2,-0.20000000000000018,-1.0,-1.0,-1.0,1.0,2020,Feb,Tue,15,0,0,4.2,0
2020-02-18 16:00:00,4.0,-0.20000000000000018,-1.0,-1.0,-1.0,-1.0,2020,Feb,Tue,16,0,0,4.0,0
2020-02-18 17:00:00,3.6,-0.3999999999999999,-1.0,1.0,-1.0,-1.0,2020,Feb,Tue,17,0,0,3.6,0
2020-02-18 18:00:00,2.8,-0.8000000000000003,-1.0,1.0,-1.0,-1.0,2020,Feb,Tue,18,0,0,2.8,0
2020-02-18 19:00:00,2.6,-0.19999999999999973,-1.0,-1.0,-1.0,-1.0,2020,Feb,Tue,19,0,0,2.6,0
2020-02-18 20:00:00,2.8,0.19999999999999973,1.0,-1.0,1.0,1.0,2020,Feb,Tue,20,0,0,2.8,0
2020-02-18 21:00:00,3.0,0.20000000000000018,1.0,1.0,1.0,1.0,2020,Feb,Tue,21,0,0,3.0,0
2020-02-18 22:00:00,2.7,-0.2999999999999998,-1.0,1.0,1.0,1.0,2020,Feb,Tue,22,0,0,2.7,0
2020-02-18 23:00:00,3.0,0.2999999999999998,1.0,1.0,-1.0,1.0,2020,Feb,Tue,23,0,0,3.0,0
2020-02-19 00:00:00,3.2,0.20000000000000018,1.0,-1.0,-1.0,1.0,2020,Feb,Wed,0,0,0,3.2,0
2020-02-19 01:00:00,3.6,0.3999999999999999,1.0,-1.0,1.0,1.0,2020,Feb,Wed,1,0,0,3.6,0
2020-02-19 02:00:00,3.8,0.19999999999999973,1.0,1.0,1.0,-1.0,2020,Feb,Wed,2,0,0,3.8,0
2020-02-19 03:00:00,3.8,0.0,1.0,-1.0,1.0,1.0,2020,Feb,Wed,3,0,0,3.8,0
2020-02-19 04:00:00,4.1,0.2999999999999998,1.0,-1.0,-1.0,-1.0,2020,Feb,Wed,4,0,0,4.1,0
2020-02-19 05:00:00,4.2,0.10000000000000053,1.0,-1.0,1.0,1.0,2020,Feb,Wed,5,0,0,4.2,0
2020-02-19 06:00:00,4.0,-0.20000000000000018,-1.0,1.0,1.0,1.0,2020,Feb,Wed,6,0,0,4.0,0
2020-02-19 07:00:00,3.5,-0.5,-1.0,1.0,-1.0,-1.0,2020,Feb,Wed,7,0,0,3.5,0
2020-02-19 08:00:00,4.1,0.5999999999999996,1.0,-1.0,1.0,-1.0,2020,Feb,Wed,8,0,0,4.1,0
2020-02-19 09:00:00,4.3,0.20000000000000018,1.0,1.0,1.0,-1.0,2020,Feb,Wed,9,0,0,4.3,0
2020-02-19 10:00:00,5.6,1.2999999999999998,1.0,-1.0,1.0,1.0,2020,Feb,Wed,10,0,0,5.6,0
2020-02-19 11:00:00,11.1,5.5,1.0,1.0,-1.0,1.0,2020,Feb,Wed,11,1,1,11.1,0
2020-02-19 12:00:00,9.3,-1.799999999999999,-1.0,1.0,-1.0,1.0,2020,Feb,Wed,12,1,0,9.3,0
2020-02-19 13:00:00,7.5,-1.8000000000000007,-1.0,-1.0,-1.0,1.0,2020,Feb,Wed,13,1,1,7.5,0
2020-02-19 14:00:00,6.2,-1.2999999999999998,-1.0,-1.0,-1.0,-1.0,2020,Feb,Wed,14,0,0,6.2,0
2020-02-19 15:00:00,5.9,-0.2999999999999998,-1.0,-1.0,-1.0,-1.0,2020,Feb,Wed,15,0,0,5.9,0
2020-02-19 16:00:00,5.9,0.0,1.0,-1.0,-1.0,-1.0,2020,Feb,Wed,16,0,0,5.9,0
2020-02-19 17:00:00,6.2,0.2999999999999998,1.0,-1.0,1.0,-1.0,2020,Feb,Wed,17,0,0,6.2,0
2020-02-19 18:00:00,5.5,-0.7000000000000002,-1.0,-1.0,1.0,-1.0,2020,Feb,Wed,18,0,0,5.5,0
2020-02-19 19:00:00,5.0,-0.5,-1.0,-1.0,-1.0,-1.0,2020,Feb,Wed,19,0,0,5.0,0
2020-02-19 20:00:00,4.9,-0.09999999999999964,-1.0,1.0,-1.0,1.0,2020,Feb,Wed,20,0,0,4.9,0
2020-02-19 21:00:00,4.9,0.0,1.0,1.0,1.0,1.0,2020,Feb,Wed,21,0,0,4.9,0
2020-02-19 22:00:00,4.0,-0.9000000000000004,-1.0,-1.0,1.0,1.0,2020,Feb,Wed,22,0,1,4.0,0
2020-02-19 23:00:00,3.7,-0.2999999999999998,-1.0,1.0,1.0,-1.0,2020,Feb,Wed,23,0,0,3.7,0
2020-02-20 00:00:00,3.3,-0.40000000000000036,-1.0,1.0,-1.0,-1.0,2020,Feb,Thu,0,0,0,3.3,0
2020-02-20 01:00:00,5.5,2.2,1.0,1.0,-1.0,1.0,2020,Feb,Thu,1,0,1,5.5,0
2020-02-20 02:00:00,4.4,-1.0999999999999996,-1.0,1.0,1.0,1.0,2020,Feb,Thu,2,0,1,4.4,0
2020-02-20 03:00:00,4.0,-0.40000000000000036,-1.0,1.0,-1.0,1.0,2020,Feb,Thu,3,0,0,4.0,0
2020-02-20 04:00:00,3.5,-0.5,-1.0,1.0,-1.0,-1.0,2020,Feb,Thu,4,0,0,3.5,0
2020-02-20 05:00:00,3.8,0.2999999999999998,1.0,1.0,-1.0,1.0,2020,Feb,Thu,5,0,0,3.8,0
2020-02-20 06:00:00,4.1,0.2999999999999998,1.0,-1.0,1.0,1.0,2020,Feb,Thu,6,0,0,4.1,0
2020-02-20 07:00:00,11.8,7.700000000000001,1.0,-1.0,1.0,-1.0,2020,Feb,Thu,7,1,1,11.8,0
2020-02-20 08:00:00,8.3,-3.5,-1.0,1.0,-1.0,1.0,2020,Feb,Thu,8,1,1,8.3,0
2020-02-20 09:00:00,13.4,5.1,1.0,1.0,1.0,1.0,2020,Feb,Thu,9,1,1,13.4,0
2020-02-20 10:00:00,39.4,26.0,1.0,1.0,-1.0,1.0,2020,Feb,Thu,10,1,1,39.4,0
2020-02-20 11:00:00,17.7,-21.7,-1.0,1.0,1.0,-1.0,2020,Feb,Thu,11,1,1,17.7,0
2020-02-20 12:00:00,8.9,-8.799999999999999,-1.0,-1.0,1.0,-1.0,2020,Feb,Thu,12,1,1,8.9,0
2020-02-20 13:00:00,5.8,-3.1000000000000005,-1.0,-1.0,-1.0,-1.0,2020,Feb,Thu,13,0,1,5.8,0
2020-02-20 14:00:00,5.4,-0.39999999999999947,-1.0,-1.0,-1.0,-1.0,2020,Feb,Thu,14,0,0,5.4,0
2020-02-20 15:00:00,5.4,0.0,1.0,-1.0,-1.0,-1.0,2020,Feb,Thu,15,0,0,5.4,0
2020-02-20 16:00:00,5.3,-0.10000000000000053,-1.0,1.0,-1.0,-1.0,2020,Feb,Thu,16,0,0,5.3,0
2020-02-20 17:00:00,4.0,-1.2999999999999998,-1.0,1.0,-1.0,1.0,2020,Feb,Thu,17,0,1,4.0,0
2020-02-20 18:00:00,3.7,-0.2999999999999998,-1.0,-1.0,-1.0,1.0,2020,Feb,Thu,18,0,0,3.7,0
2020-02-20 19:00:00,4.0,0.2999999999999998,1.0,-1.0,-1.0,-1.0,2020,Feb,Thu,19,0,0,4.0,0
2020-02-20 20:00:00,4.7,0.7000000000000002,1.0,-1.0,1.0,-1.0,2020,Feb,Thu,20,0,0,4.7,0
2020-02-20 21:00:00,5.4,0.7000000000000002,1.0,1.0,1.0,1.0,2020,Feb,Thu,21,0,0,5.4,0
2020-02-20 22:00:00,5.4,0.0,1.0,-1.0,-1.0,1.0,2020,Feb,Thu,22,0,0,5.4,0
2020-02-20 23:00:00,5.4,0.0,1.0,-1.0,1.0,1.0,2020,Feb,Thu,23,0,0,5.4,0
2020-02-21 00:00:00,4.7,-0.7000000000000002,-1.0,-1.0,1.0,-1.0,2020,Feb,Fri,0,0,0,4.7,0
2020-02-21 01:00:00,5.0,0.2999999999999998,1.0,1.0,1.0,-1.0,2020,Feb,Fri,1,0,0,5.0,0
2020-02-21 02:00:00,5.8,0.7999999999999998,1.0,-1.0,1.0,1.0,2020,Feb,Fri,2,0,1,5.8,0
2020-02-21 03:00:00,5.7,-0.09999999999999964,-1.0,-1.0,1.0,-1.0,2020,Feb,Fri,3,0,0,5.7,0
2020-02-21 04:00:00,4.9,-0.7999999999999998,-1.0,-1.0,1.0,-1.0,2020,Feb,Fri,4,0,1,4.9,0
2020-02-21 05:00:00,4.7,-0.20000000000000018,-1.0,1.0,1.0,-1.0,2020,Feb,Fri,5,0,0,4.7,0
2020-02-21 06:00:00,4.9,0.20000000000000018,1.0,1.0,-1.0,1.0,2020,Feb,Fri,6,0,0,4.9,0
2020-02-21 07:00:00,4.8,-0.10000000000000053,-1.0,1.0,-1.0,1.0,2020,Feb,Fri,7,0,0,4.8,0
2020-02-21 08:00:00,6.0,1.2000000000000002,1.0,-1.0,1.0,-1.0,2020,Feb,Fri,8,0,0,6.0,0
2020-02-21 09:00:00,10.3,4.300000000000001,1.0,1.0,1.0,1.0,2020,Feb,Fri,9,1,1,10.3,0
2020-02-21 10:00:00,11.4,1.0999999999999996,1.0,1.0,1.0,-1.0,2020,Feb,Fri,10,1,0,11.4,0
2020-02-21 11:00:00,8.4,-3.0,-1.0,-1.0,1.0,1.0,2020,Feb,Fri,11,1,1,8.4,0
2020-02-21 12:00:00,7.1,-1.3000000000000007,-1.0,-1.0,-1.0,1.0,2020,Feb,Fri,12,1,0,7.1,0
2020-02-21 13:00:00,6.9,-0.1999999999999993,-1.0,-1.0,-1.0,-1.0,2020,Feb,Fri,13,1,0,6.9,0
2020-02-21 14:00:00,7.4,0.5,1.0,-1.0,-1.0,-1.0,2020,Feb,Fri,14,1,0,7.4,0
2020-02-21 15:00:00,6.6,-0.8000000000000007,-1.0,1.0,-1.0,-1.0,2020,Feb,Fri,15,1,0,6.6,0
2020-02-21 16:00:00,6.8,0.20000000000000018,1.0,-1.0,1.0,-1.0,2020,Feb,Fri,16,1,0,6.8,0
2020-02-21 17:00:00,6.7,-0.09999999999999964,-1.0,-1.0,1.0,-1.0,2020,Feb,Fri,17,1,0,6.7,0
2020-02-21 18:00:00,5.8,-0.9000000000000004,-1.0,-1.0,-1.0,-1.0,2020,Feb,Fri,18,0,0,5.8,0
2020-02-21 19:00:00,5.3,-0.5,-1.0,1.0,-1.0,-1.0,2020,Feb,Fri,19,0,0,5.3,0
2020-02-21 20:00:00,4.5,-0.7999999999999998,-1.0,1.0,-1.0,1.0,2020,Feb,Fri,20,0,0,4.5,0
2020-02-21 21:00:00,4.3,-0.20000000000000018,-1.0,1.0,1.0,1.0,2020,Feb,Fri,21,0,0,4.3,0
2020-02-21 22:00:00,4.4,0.10000000000000053,1.0,1.0,-1.0,-1.0,2020,Feb,Fri,22,0,0,4.4,0
2020-02-21 23:00:00,4.2,-0.20000000000000018,-1.0,1.0,-1.0,1.0,2020,Feb,Fri,23,0,0,4.2,0
2020-02-22 00:00:00,3.9,-0.30000000000000027,-1.0,-1.0,-1.0,1.0,2020,Feb,Sat,0,0,0,3.9,0
2020-02-22 01:00:00,3.7,-0.19999999999999973,-1.0,1.0,1.0,1.0,2020,Feb,Sat,1,0,0,3.7,0
2020-02-22 02:00:00,4.0,0.2999999999999998,1.0,1.0,-1.0,1.0,2020,Feb,Sat,2,0,0,4.0,0
2020-02-22 03:00:00,3.7,-0.2999999999999998,-1.0,-1.0,-1.0,1.0,2020,Feb,Sat,3,0,0,3.7,0
2020-02-22 04:00:00,3.7,0.0,1.0,-1.0,-1.0,1.0,2020,Feb,Sat,4,0,0,3.7,0
2020-02-22 05:00:00,3.7,0.0,1.0,-1.0,1.0,1.0,2020,Feb,Sat,5,0,0,3.7,0
2020-02-22 06:00:00,3.3,-0.40000000000000036,-1.0,1.0,1.0,-1.0,2020,Feb,Sat,6,0,0,3.3,0
2020-02-22 07:00:00,3.5,0.20000000000000018,1.0,-1.0,1.0,-1.0,2020,Feb,Sat,7,0,0,3.5,0
2020-02-22 08:00:00,4.8,1.2999999999999998,1.0,1.0,-1.0,1.0,2020,Feb,Sat,8,0,0,4.8,0
2020-02-22 09:00:00,7.3,2.5,1.0,1.0,1.0,1.0,2020,Feb,Sat,9,1,0,7.3,0
2020-02-22 10:00:00,11.4,4.1000000000000005,1.0,1.0,1.0,1.0,2020,Feb,Sat,10,1,1,11.4,0
2020-02-22 11:00:00,12.0,0.5999999999999996,1.0,-1.0,-1.0,1.0,2020,Feb,Sat,11,1,0,12.0,0
2020-02-22 12:00:00,9.2,-2.8000000000000007,-1.0,-1.0,-1.0,-1.0,2020,Feb,Sat,12,1,1,9.2,0
2020-02-22 13:00:00,7.7,-1.4999999999999991,-1.0,-1.0,-1.0,-1.0,2020,Feb,Sat,13,1,0,7.7,0
2020-02-22 14:00:00,5.9,-1.7999999999999998,-1.0,1.0,-1.0,-1.0,2020,Feb,Sat,14,0,1,5.9,0
2020-02-22 15:00:00,5.8,-0.10000000000000053,-1.0,-1.0,1.0,-1.0,2020,Feb,Sat,15,0,0,5.8,0
2020-02-22 16:00:00,5.6,-0.20000000000000018,-1.0,1.0,-1.0,1.0,2020,Feb,Sat,16,0,0,5.6,0
2020-02-22 17:00:00,5.3,-0.2999999999999998,-1.0,-1.0,-1.0,1.0,2020,Feb,Sat,17,0,0,5.3,0
2020-02-22 18:00:00,4.6,-0.7000000000000002,-1.0,-1.0,-1.0,-1.0,2020,Feb,Sat,18,0,0,4.6,0
2020-02-22 19:00:00,4.6,0.0,1.0,-1.0,1.0,-1.0,2020,Feb,Sat,19,0,0,4.6,0
2020-02-22 20:00:00,4.2,-0.39999999999999947,-1.0,-1.0,1.0,-1.0,2020,Feb,Sat,20,0,0,4.2,0
2020-02-22 21:00:00,3.9,-0.30000000000000027,-1.0,-1.0,1.0,1.0,2020,Feb,Sat,21,0,0,3.9,0
2020-02-22 22:00:00,4.0,0.10000000000000009,1.0,1.0,1.0,-1.0,2020,Feb,Sat,22,0,0,4.0,0
2020-02-22 23:00:00,4.5,0.5,1.0,-1.0,1.0,-1.0,2020,Feb,Sat,23,0,0,4.5,0
2020-02-23 00:00:00,4.5,0.0,1.0,-1.0,-1.0,-1.0,2020,Feb,Sun,0,0,0,4.5,0
2020-02-23 01:00:00,4.3,-0.20000000000000018,-1.0,-1.0,1.0,1.0,2020,Feb,Sun,1,0,0,4.3,0
2020-02-23 02:00:00,4.2,-0.09999999999999964,-1.0,1.0,1.0,-1.0,2020,Feb,Sun,2,0,0,4.2,0
2020-02-23 03:00:00,4.1,-0.10000000000000053,-1.0,-1.0,-1.0,-1.0,2020,Feb,Sun,3,0,0,4.1,0
2020-02-23 04:00:00,4.1,0.0,1.0,1.0,-1.0,-1.0,2020,Feb,Sun,4,0,0,4.1,0
2020-02-23 05:00:00,4.1,0.0,1.0,1.0,-1.0,1.0,2020,Feb,Sun,5,0,0,4.1,0
2020-02-23 06:00:00,4.3,0.20000000000000018,1.0,-1.0,1.0,1.0,2020,Feb,Sun,6,0,0,4.3,0
2020-02-23 07:00:00,4.2,-0.09999999999999964,-1.0,1.0,-1.0,1.0,2020,Feb,Sun,7,0,0,4.2,0
2020-02-23 08:00:00,4.6,0.39999999999999947,1.0,1.0,1.0,-1.0,2020,Feb,Sun,8,0,0,4.6,0
2020-02-23 09:00:00,4.9,0.3000000000000007,1.0,1.0,1.0,1.0,2020,Feb,Sun,9,0,0,4.9,0
2020-02-23 10:00:00,9.1,4.199999999999999,1.0,1.0,1.0,1.0,2020,Feb,Sun,10,1,1,9.1,0
2020-02-23 11:00:00,11.2,2.0999999999999996,1.0,1.0,-1.0,-1.0,2020,Feb,Sun,11,1,1,11.2,0
2020-02-23 12:00:00,7.0,-4.199999999999999,-1.0,-1.0,-1.0,-1.0,2020,Feb,Sun,12,1,1,7.0,0
2020-02-23 13:00:00,6.4,-0.5999999999999996,-1.0,-1.0,-1.0,-1.0,2020,Feb,Sun,13,1,0,6.4,0
2020-02-23 14:00:00,5.7,-0.7000000000000002,-1.0,-1.0,1.0,-1.0,2020,Feb,Sun,14,0,0,5.7,0
2020-02-23 15:00:00,5.4,-0.2999999999999998,-1.0,-1.0,-1.0,1.0,2020,Feb,Sun,15,0,0,5.4,0
2020-02-23 16:00:00,5.3,-0.10000000000000053,-1.0,-1.0,1.0,-1.0,2020,Feb,Sun,16,0,0,5.3,0
2020-02-23 17:00:00,4.9,-0.39999999999999947,-1.0,-1.0,-1.0,-1.0,2020,Feb,Sun,17,0,0,4.9,0
2020-02-23 18:00:00,4.6,-0.3000000000000007,-1.0,-1.0,-1.0,-1.0,2020,Feb,Sun,18,0,0,4.6,0
2020-02-23 19:00:00,4.2,-0.39999999999999947,-1.0,1.0,-1.0,1.0,2020,Feb,Sun,19,0,0,4.2,0
2020-02-23 20:00:00,3.6,-0.6000000000000001,-1.0,-1.0,-1.0,1.0,2020,Feb,Sun,20,0,0,3.6,0
2020-02-23 21:00:00,3.7,0.10000000000000009,1.0,-1.0,-1.0,1.0,2020,Feb,Sun,21,0,0,3.7,0
2020-02-23 22:00:00,3.6,-0.10000000000000009,-1.0,1.0,1.0,1.0,2020,Feb,Sun,22,0,0,3.6,0
2020-02-23 23:00:00,3.7,0.10000000000000009,1.0,1.0,-1.0,1.0,2020,Feb,Sun,23,0,0,3.7,0
2020-02-24 00:00:00,3.6,-0.10000000000000009,-1.0,1.0,-1.0,-1.0,2020,Feb,Mon,0,0,0,3.6,0
2020-02-24 01:00:00,3.4,-0.20000000000000018,-1.0,-1.0,-1.0,1.0,2020,Feb,Mon,1,0,0,3.4,0
2020-02-24 02:00:00,3.4,0.0,1.0,-1.0,1.0,1.0,2020,Feb,Mon,2,0,0,3.4,0
2020-02-24 03:00:00,3.5,0.10000000000000009,1.0,-1.0,-1.0,-1.0,2020,Feb,Mon,3,0,0,3.5,0
2020-02-24 04:00:00,3.5,0.0,1.0,1.0,1.0,-1.0,2020,Feb,Mon,4,0,0,3.5,0
2020-02-24 05:00:00,3.4,-0.10000000000000009,-1.0,1.0,1.0,-1.0,2020,Feb,Mon,5,0,0,3.4,0
2020-02-24 06:00:00,3.3,-0.10000000000000009,-1.0,1.0,-1.0,1.0,2020,Feb,Mon,6,0,0,3.3,0
2020-02-24 07:00:00,3.4,0.10000000000000009,1.0,-1.0,1.0,-1.0,2020,Feb,Mon,7,0,0,3.4,0
2020-02-24 08:00:00,3.6,0.20000000000000018,1.0,1.0,1.0,1.0,2020,Feb,Mon,8,0,0,3.6,0
2020-02-24 09:00:00,5.2,1.6,1.0,1.0,1.0,1.0,2020,Feb,Mon,9,0,0,5.2,0
2020-02-24 10:00:00,6.8,1.5999999999999996,1.0,1.0,1.0,1.0,2020,Feb,Mon,10,1,0,6.8,0
2020-02-24 11:00:00,6.1,-0.7000000000000002,-1.0,1.0,1.0,-1.0,2020,Feb,Mon,11,0,0,6.1,0
2020-02-24 12:00:00,5.8,-0.2999999999999998,-1.0,-1.0,-1.0,-1.0,2020,Feb,Mon,12,0,0,5.8,0
2020-02-24 13:00:00,5.3,-0.5,-1.0,-1.0,-1.0,-1.0,2020,Feb,Mon,13,0,0,5.3,0
2020-02-24 14:00:00,4.8,-0.5,-1.0,-1.0,-1.0,1.0,2020,Feb,Mon,14,0,0,4.8,0
2020-02-24 15:00:00,5.8,1.0,1.0,-1.0,-1.0,-1.0,2020,Feb,Mon,15,0,0,5.8,0
2020-02-24 16:00:00,5.2,-0.5999999999999996,-1.0,-1.0,-1.0,1.0,2020,Feb,Mon,16,0,0,5.2,0
2020-02-24 17:00:00,4.3,-0.9000000000000004,-1.0,-1.0,-1.0,-1.0,2020,Feb,Mon,17,0,0,4.3,0
2020-02-24 18:00:00,3.7,-0.5999999999999996,-1.0,-1.0,-1.0,-1.0,2020,Feb,Mon,18,0,0,3.7,0
2020-02-24 19:00:00,3.7,0.0,1.0,-1.0,1.0,-1.0,2020,Feb,Mon,19,0,0,3.7,0
2020-02-24 20:00:00,3.2,-0.5,-1.0,-1.0,-1.0,-1.0,2020,Feb,Mon,20,0,0,3.2,0
2020-02-24 21:00:00,3.3,0.09999999999999964,1.0,1.0,-1.0,-1.0,2020,Feb,Mon,21,0,0,3.3,0
2020-02-24 22:00:00,3.2,-0.09999999999999964,-1.0,-1.0,1.0,1.0,2020,Feb,Mon,22,0,0,3.2,0
2020-02-24 23:00:00,3.2,0.0,1.0,1.0,1.0,-1.0,2020,Feb,Mon,23,0,0,3.2,0
2020-02-25 00:00:00,3.3,0.09999999999999964,1.0,-1.0,1.0,-1.0,2020,Feb,Tue,0,0,0,3.3,0
2020-02-25 01:00:00,3.2,-0.09999999999999964,-1.0,-1.0,-1.0,-1.0,2020,Feb,Tue,1,0,0,3.2,0
2020-02-25 02:00:00,3.0,-0.20000000000000018,-1.0,1.0,-1.0,1.0,2020,Feb,Tue,2,0,0,3.0,0
2020-02-25 03:00:00,3.3,0.2999999999999998,1.0,1.0,-1.0,-1.0,2020,Feb,Tue,3,0,0,3.3,0
2020-02-25 04:00:00,3.4,0.10000000000000009,1.0,1.0,1.0,1.0,2020,Feb,Tue,4,0,0,3.4,0
2020-02-25 05:00:00,3.4,0.0,1.0,-1.0,1.0,1.0,2020,Feb,Tue,5,0,0,3.4,0
2020-02-25 06:00:00,2.7,-0.6999999999999997,-1.0,-1.0,1.0,-1.0,2020,Feb,Tue,6,0,0,2.7,0
2020-02-25 07:00:00,3.1,0.3999999999999999,1.0,1.0,-1.0,1.0,2020,Feb,Tue,7,0,0,3.1,0
2020-02-25 08:00:00,3.3,0.19999999999999973,1.0,1.0,1.0,1.0,2020,Feb,Tue,8,0,0,3.3,0
2020-02-25 09:00:00,3.8,0.5,1.0,1.0,1.0,1.0,2020,Feb,Tue,9,0,0,3.8,0
2020-02-25 10:00:00,3.7,-0.09999999999999964,-1.0,1.0,1.0,1.0,2020,Feb,Tue,10,0,0,3.7,0
2020-02-25 11:00:00,3.7,0.0,1.0,-1.0,1.0,1.0,2020,Feb,Tue,11,0,0,3.7,0
2020-02-25 12:00:00,4.2,0.5,1.0,-1.0,-1.0,-1.0,2020,Feb,Tue,12,0,0,4.2,0
2020-02-25 13:00:00,4.5,0.2999999999999998,1.0,-1.0,-1.0,-1.0,2020,Feb,Tue,13,0,0,4.5,0
2020-02-25 14:00:00,4.4,-0.09999999999999964,-1.0,-1.0,-1.0,-1.0,2020,Feb,Tue,14,0,0,4.4,0
2020-02-25 15:00:00,4.4,0.0,1.0,1.0,-1.0,-1.0,2020,Feb,Tue,15,0,0,4.4,0
2020-02-25 16:00:00,4.6,0.1999999999999993,1.0,-1.0,-1.0,-1.0,2020,Feb,Tue,16,0,0,4.6,0
2020-02-25 17:00:00,4.6,0.0,1.0,-1.0,-1.0,-1.0,2020,Feb,Tue,17,0,0,4.6,0
2020-02-25 18:00:00,4.1,-0.5,-1.0,-1.0,-1.0,-1.0,2020,Feb,Tue,18,0,0,4.1,0
2020-02-25 19:00:00,3.0,-1.0999999999999996,-1.0,1.0,-1.0,1.0,2020,Feb,Tue,19,0,1,3.0,0
2020-02-25 20:00:00,2.5,-0.5,-1.0,-1.0,-1.0,-1.0,2020,Feb,Tue,20,0,0,2.5,0
2020-02-25 21:00:00,2.5,0.0,1.0,1.0,1.0,-1.0,2020,Feb,Tue,21,0,0,2.5,0
2020-02-25 22:00:00,2.9,0.3999999999999999,1.0,-1.0,-1.0,1.0,2020,Feb,Tue,22,0,0,2.9,0
2020-02-25 23:00:00,3.1,0.20000000000000018,1.0,1.0,1.0,1.0,2020,Feb,Tue,23,0,0,3.1,0
2020-02-26 00:00:00,3.4,0.2999999999999998,1.0,1.0,-1.0,1.0,2020,Feb,Wed,0,0,0,3.4,0
2020-02-26 01:00:00,3.1,-0.2999999999999998,-1.0,-1.0,-1.0,-1.0,2020,Feb,Wed,1,0,0,3.1,0
2020-02-26 02:00:00,3.4,0.2999999999999998,1.0,-1.0,1.0,-1.0,2020,Feb,Wed,2,0,0,3.4,0
2020-02-26 03:00:00,2.8,-0.6000000000000001,-1.0,1.0,1.0,-1.0,2020,Feb,Wed,3,0,0,2.8,0
2020-02-26 04:00:00,3.2,0.40000000000000036,1.0,1.0,1.0,1.0,2020,Feb,Wed,4,0,0,3.2,0
2020-02-26 05:00:00,2.8,-0.40000000000000036,-1.0,1.0,-1.0,1.0,2020,Feb,Wed,5,0,0,2.8,0
2020-02-26 06:00:00,2.7,-0.09999999999999964,-1.0,-1.0,-1.0,1.0,2020,Feb,Wed,6,0,0,2.7,0
2020-02-26 07:00:00,3.1,0.3999999999999999,1.0,1.0,1.0,-1.0,2020,Feb,Wed,7,0,0,3.1,0
2020-02-26 08:00:00,3.2,0.10000000000000009,1.0,1.0,1.0,1.0,2020,Feb,Wed,8,0,0,3.2,0
2020-02-26 09:00:00,3.6,0.3999999999999999,1.0,1.0,1.0,1.0,2020,Feb,Wed,9,0,0,3.6,0
2020-02-26 10:00:00,5.8,2.1999999999999997,1.0,-1.0,1.0,1.0,2020,Feb,Wed,10,0,0,5.8,0
2020-02-26 11:00:00,5.7,-0.09999999999999964,-1.0,1.0,-1.0,1.0,2020,Feb,Wed,11,0,0,5.7,0
2020-02-26 12:00:00,5.3,-0.40000000000000036,-1.0,1.0,-1.0,-1.0,2020,Feb,Wed,12,0,0,5.3,0
2020-02-26 13:00:00,2.6,-2.6999999999999997,-1.0,1.0,-1.0,-1.0,2020,Feb,Wed,13,0,1,2.6,0
2020-02-26 14:00:00,3.1,0.5,1.0,-1.0,-1.0,-1.0,2020,Feb,Wed,14,0,0,3.1,0
2020-02-26 15:00:00,3.2,0.10000000000000009,1.0,1.0,1.0,-1.0,2020,Feb,Wed,15,0,0,3.2,0
2020-02-26 16:00:00,2.6,-0.6000000000000001,-1.0,1.0,-1.0,-1.0,2020,Feb,Wed,16,0,0,2.6,0
2020-02-26 17:00:00,2.8,0.19999999999999973,1.0,1.0,-1.0,-1.0,2020,Feb,Wed,17,0,0,2.8,0
2020-02-26 18:00:00,3.0,0.20000000000000018,1.0,-1.0,-1.0,-1.0,2020,Feb,Wed,18,0,0,3.0,0
2020-02-26 19:00:00,2.6,-0.3999999999999999,-1.0,-1.0,1.0,-1.0,2020,Feb,Wed,19,0,0,2.6,0
2020-02-26 20:00:00,2.8,0.19999999999999973,1.0,-1.0,-1.0,-1.0,2020,Feb,Wed,20,0,0,2.8,0
2020-02-26 21:00:00,3.0,0.20000000000000018,1.0,1.0,1.0,1.0,2020,Feb,Wed,21,0,0,3.0,0
2020-02-26 22:00:00,3.5,0.5,1.0,1.0,-1.0,-1.0,2020,Feb,Wed,22,0,0,3.5,0
